Date;Time (UTC);Latitude;Longitude;Region name;Depth;Magnitude Type;Magnitude;EqId;
2016-06-26;23:12:05;39.520;73.010;KYRGYZSTAN;10;mb;4.2;514658
2016-06-26;21:16:47;39.570;73.470;KYRGYZSTAN;20;mb;4.4;514640
2016-06-26;20:00:37;39.490;73.480;KYRGYZSTAN;20;mb;4.4;514628
2016-06-26;18:51:12;39.440;73.340;KYRGYZSTAN;10;mb;4.5;514613
2016-06-26;16:19:03;39.470;73.640;KYRGYZSTAN;20;mb;4.2;514595
2016-06-26;15:48:12;39.510;73.710;KYRGYZSTAN;10;mb;4.4;514591
2016-06-26;14:21:36;39.590;73.360;KYRGYZSTAN;10;mb;4.3;514574
2016-06-26;13:46:19;39.560;73.440;KYRGYZSTAN;2;mb;4.4;514568
2016-06-26;12:30:40;39.650;73.150;KYRGYZSTAN;35;mb;4.4;517268
2016-06-26;12:22:03;39.460;73.310;KYRGYZSTAN;52;mb;4.3;514559
2016-06-26;12:03:27;39.480;73.770;KYRGYZSTAN;35;mb;4.5;517252
2016-06-26;11:56:57;39.460;73.280;KYRGYZSTAN;61;mb;4.1;514552
2016-06-26;11:46:15;39.520;73.680;KYRGYZSTAN;65;mb;4.4;517250
2016-06-26;11:40:56;39.460;73.580;KYRGYZSTAN;72;mb;4.5;514544
2016-06-26;11:35:32;39.630;73.550;KYRGYZSTAN;35;mb;4.6;517242
2016-06-26;11:25:19;39.710;72.200;KYRGYZSTAN;10;mb;5.0;514542
2016-06-26;11:17:10;39.500;73.460;KYRGYZSTAN;10;Mw;6.4;514534
2016-06-25;10:33:36;39.640;73.800;KYRGYZSTAN;10;mb;4.2;514367
2016-05-30;22:41:00;42.950;76.840;KYRGYZSTAN;1;mb;3.2;509545
2016-05-27;06:11:16;41.560;72.930;KYRGYZSTAN;15;mb;4.6;508860
2016-05-26;00:30:13;41.380;72.470;KYRGYZSTAN;2;mb;4.7;508641
2016-05-05;19:54:49;41.300;75.690;KYRGYZSTAN;2;mb;4.4;504758
2016-05-02;19:41:56;42.050;75.140;KYRGYZSTAN;20;mb;3.6;504175
2016-04-30;15:39:42;41.320;73.440;KYRGYZSTAN;1;mb;4.2;503801
2016-04-26;03:21:06;41.170;74.310;KYRGYZSTAN;2;mb;4.2;502916
