Date;Time (UTC);Latitude;Longitude;Region name;Depth;Magnitude Type;Magnitude;EqId;
2012-11-28;05:30:13;41.920;77.690;KYRGYZSTAN;40;mb;4.9;294872
2012-11-19;15:28:35;40.810;74.100;KYRGYZSTAN;1;mb;4.4;293381
2012-11-15;00:25:51;39.610;73.730;KYRGYZSTAN;50;mb;4.3;292704
2012-10-27;11:37:57;39.510;73.510;KYRGYZSTAN;1;mb;4.7;290170
2012-10-14;16:30:08;40.890;74.050;KYRGYZSTAN;2;mb;4.2;288671
2012-10-08;07:13:00;39.740;72.970;KYRGYZSTAN;2;ML;3.5;288039
2012-10-07;14:46:43;41.520;73.680;KYRGYZSTAN;2;ML;3.0;287991
2012-10-07;13:43:13;41.750;71.250;KYRGYZSTAN;2;ML;3.8;287986
2012-10-01;00:05:18;41.370;78.340;KYRGYZSTAN;1;mb;4.0;287245
2012-09-29;21:35:03;41.670;73.020;KYRGYZSTAN;1;mb;4.6;287142
2012-09-16;01:55:59;42.080;72.090;KYRGYZSTAN;1;mb;4.3;285440
2012-09-12;05:50:51;41.760;71.960;KYRGYZSTAN;10;mb;4.5;285005
2012-09-11;11:21:30;39.820;72.510;KYRGYZSTAN;1;mb;4.1;284896
2012-09-11;03:50:18;41.150;76.160;KYRGYZSTAN;1;mb;3.6;284854
2012-09-11;01:16:59;41.710;77.840;KYRGYZSTAN;2;mb;4.0;284842
2012-09-06;22:37:57;42.210;78.090;KYRGYZSTAN;10;mb;3.9;284406
2012-08-14;20:44:04;42.440;75.620;KYRGYZSTAN;1;mb;3.2;281764
2012-08-03;14:10:36;42.340;76.720;KYRGYZSTAN;6;mb;3.2;280504
2012-07-31;14:05:08;40.480;74.780;KYRGYZSTAN;1;mb;3.6;280102
2012-07-31;11:27:47;39.580;73.520;KYRGYZSTAN;1;mb;3.9;280089
2012-07-25;18:10:02;40.000;72.240;KYRGYZSTAN;2;mb;4.3;279475
2012-07-19;22:03:55;42.320;79.500;KYRGYZSTAN;1;mb;3.8;278671
2012-07-13;17:44:31;41.400;72.990;KYRGYZSTAN;1;mb;3.5;277942
2012-06-26;00:32:41;41.400;74.550;KYRGYZSTAN;10;mb;4.5;275197
2012-04-01;01:43:35;42.350;73.070;KYRGYZSTAN;2;mb;4.0;260688
2012-03-28;12:54:02;42.620;74.670;KYRGYZSTAN;3;mb;3.8;260323
2012-03-27;09:32:47;42.000;79.790;KYRGYZSTAN;1;mb;3.7;260219
2012-03-11;22:17:06;42.190;76.470;KYRGYZSTAN;1;mb;3.3;258363
2012-03-09;13:22:48;39.880;72.520;KYRGYZSTAN;80;mb;3.8;258080
2012-03-08;18:13:54;39.830;71.140;KYRGYZSTAN;1;mb;4.2;257960
2012-03-07;03:03:00;39.580;73.750;KYRGYZSTAN;5;mb;4.2;257736
2012-02-21;21:54:36;41.050;73.070;KYRGYZSTAN;1;mb;3.7;256030
2012-02-20;04:18:15;41.370;73.000;KYRGYZSTAN;40;mb;4.3;255852
2012-02-20;02:23:59;41.480;73.070;KYRGYZSTAN;30;mb;5.0;255833
2012-02-12;21:45:23;41.450;71.930;KYRGYZSTAN;1;mb;3.3;255014
2012-02-10;06:49:16;42.980;74.570;KYRGYZSTAN;1;mb;3.6;254719
2012-02-08;16:43:56;39.580;73.440;KYRGYZSTAN;1;mb;4.3;254522
2012-02-05;07:10:16;41.510;74.870;KYRGYZSTAN;10;mb;5.2;254097
2012-01-29;01:25:15;40.620;72.920;KYRGYZSTAN;2;mb;4.4;253101
2012-01-17;10:40:24;39.550;73.710;KYRGYZSTAN;2;mb;4.4;251312
2012-01-08;19:00:44;42.560;77.760;KYRGYZSTAN;2;mb;4.0;250465
2011-12-24;09:20:10;41.690;73.220;KYRGYZSTAN;47;mb;4.4;248964
2011-12-16;03:14:41;42.340;75.770;KYRGYZSTAN;1;mb;4.0;248145
2011-12-14;02:33:58;40.380;73.210;KYRGYZSTAN;1;mb;3.5;247922
2011-12-13;11:08:02;41.910;77.440;KYRGYZSTAN;2;mb;3.8;247872
2011-12-05;04:28:59;41.200;76.870;KYRGYZSTAN;1;mb;4.1;246946
2011-12-03;10:13:19;42.300;79.720;KYRGYZSTAN;10;mb;4.3;246773
2011-12-02;00:24:01;42.550;76.390;KYRGYZSTAN;2;mb;4.7;246599
2011-11-30;03:30:27;42.880;78.420;KYRGYZSTAN;1;mb;3.6;246347
2011-11-19;12:58:12;42.160;73.780;KYRGYZSTAN;16;mb;3.5;245147
2011-11-13;17:19:31;39.450;72.620;KYRGYZSTAN;52;mb;4.6;244356
2011-11-07;02:51:37;41.480;75.810;KYRGYZSTAN;1;mb;3.3;243370
2011-11-06;21:00:24;42.150;76.410;KYRGYZSTAN;1;mb;3.2;243299
2011-11-05;03:22:29;39.420;71.800;KYRGYZSTAN;2;mb;4.9;242931
2011-11-03;11:49:08;42.260;76.440;KYRGYZSTAN;1;mb;3.9;242591
2011-11-02;14:36:37;42.070;76.160;KYRGYZSTAN;1;mb;3.3;242457
