Date;Time (UTC);Latitude;Longitude;Region name;Depth;Magnitude Type;Magnitude;EqId;
2017-08-15;09:03:14;41.150;73.590;KYRGYZSTAN;1;mb;3.9;612246
2017-08-13;03:12:43;42.160;76.050;KYRGYZSTAN;1;mb;3.8;611736
2017-08-01;23:26:49;39.550;73.640;KYRGYZSTAN;10;mb;3.8;609407
2017-07-29;05:33:11;42.280;74.830;KYRGYZSTAN;1;mb;4.6;608458
2017-07-23;10:36:38;41.140;75.410;KYRGYZSTAN;10;mb;4.8;607142
2017-07-16;21:13:09;39.600;73.460;KYRGYZSTAN;10;mb;4.1;605596
2017-07-13;15:54:14;39.400;70.850;KYRGYZSTAN;15;mb;3.4;605033
2017-07-05;20:03:30;42.860;76.290;KYRGYZSTAN;2;mb;4.5;603442
2017-07-05;06:55:43;42.810;76.880;KYRGYZSTAN;2;mb;4.1;603334
2017-07-04;04:25:24;39.560;73.100;KYRGYZSTAN;10;mb;4.7;603047
2017-07-03;18:19:12;40.890;72.950;KYRGYZSTAN;1;mb;3.6;602927
2017-06-29;21:45:30;39.520;73.320;KYRGYZSTAN;10;mb;4.2;602000
2017-06-27;23:10:36;41.650;72.650;KYRGYZSTAN;15;mb;3.9;601580
2017-06-26;00:39:47;39.580;73.600;KYRGYZSTAN;10;mb;4.7;601190
2017-06-23;03:19:29;41.300;72.280;KYRGYZSTAN;2;mb;4.5;600619
2017-06-10;21:41:56;40.220;71.070;KYRGYZSTAN;9;mb;4.3;597503
2017-06-10;02:04:50;41.030;74.970;KYRGYZSTAN;15;mb;4.0;597343
2017-06-04;18:45:18;39.600;71.400;KYRGYZSTAN;15;ML;4.2;596411
2017-06-01;15:10:20;39.520;72.020;KYRGYZSTAN;10;mb;4.4;595827
2017-05-30;13:11:09;39.680;71.690;KYRGYZSTAN;20;mb;3.8;595431
2017-05-25;05:24:37;39.750;71.640;KYRGYZSTAN;10;mb;3.9;594213
2017-05-24;20:08:53;42.300;73.120;KYRGYZSTAN;15;mb;4.3;594112
2017-05-16;09:07:19;42.180;71.780;KYRGYZSTAN;40;mb;4.6;592335
2017-05-04;23:39:32;42.650;75.120;KYRGYZSTAN;1;mb;4.0;589471
2017-05-04;18:23:19;39.680;71.250;KYRGYZSTAN;10;mb;4.6;589404
2017-05-04;15:58:48;42.430;74.680;KYRGYZSTAN;1;mb;3.7;589378
2017-05-04;11:10:03;39.590;71.370;KYRGYZSTAN;10;mb;4.9;589303
2017-05-03;05:36:31;39.610;71.360;KYRGYZSTAN;10;mb;4.8;588899
2017-04-30;22:09:24;42.030;76.640;KYRGYZSTAN;1;mb;3.5;588141
2017-04-29;13:41:53;40.860;74.710;KYRGYZSTAN;2;mb;4.6;587833
2017-04-28;05:01:25;41.940;76.850;KYRGYZSTAN;15;mb;4.8;587426
2017-04-26;00:49:15;42.640;75.110;KYRGYZSTAN;1;mb;3.8;586875
2017-04-22;02:21:06;42.650;75.080;KYRGYZSTAN;1;mb;3.9;585774
2017-04-21;16:57:13;41.940;76.780;KYRGYZSTAN;1;mb;3.5;585660
2017-04-21;00:55:44;42.600;75.130;KYRGYZSTAN;10;mb;4.3;585489
2017-04-21;00:41:54;42.670;75.080;KYRGYZSTAN;10;mb;4.2;585487
2017-04-20;02:12:15;41.200;75.160;KYRGYZSTAN;1;mb;3.1;585258
2017-04-18;19:56:29;39.360;71.900;KYRGYZSTAN;40;mb;4.4;585020
2017-02-22;02:15:27;41.830;77.620;KYRGYZSTAN;10;mb;3.8;570650
2017-02-04;22:26:58;39.490;73.560;KYRGYZSTAN;48;mb;4.2;565208
2017-02-03;12:39:10;42.250;76.450;KYRGYZSTAN;1;mb;3.5;564863
2017-01-23;01:40:54;40.190;71.980;KYRGYZSTAN;47;mb;4.5;562002
2017-01-16;02:24:57;41.400;73.260;KYRGYZSTAN;18;mb;4.2;560179
2017-01-09;03:03:54;42.340;76.290;KYRGYZSTAN;4;mb;3.2;558569
2017-01-07;08:36:11;39.580;73.280;KYRGYZSTAN;10;mb;4.5;558199
2016-12-25;13:47:55;42.330;79.540;KYRGYZSTAN;2;mb;4.6;555096
2016-12-23;20:40:50;39.620;73.530;KYRGYZSTAN;1;mb;4.0;554756
2016-12-19;15:53:32;41.310;72.770;KYRGYZSTAN;20;mb;3.4;553839
2016-12-18;22:16:23;41.060;73.740;KYRGYZSTAN;10;mb;4.3;553606
2016-12-17;05:25:26;41.040;72.770;KYRGYZSTAN;44;mb;4.2;553185
2016-12-13;22:46:38;39.410;72.700;KYRGYZSTAN;10;mb;4.5;552450
2016-12-12;14:24:03;39.500;72.960;KYRGYZSTAN;40;mb;4.4;552169
2016-12-03;15:11:51;39.740;73.600;KYRGYZSTAN;1;mb;3.9;550050
2016-11-30;14:52:27;41.190;73.640;KYRGYZSTAN;20;mb;3.5;549339
2016-11-29;03:50:54;41.800;73.180;KYRGYZSTAN;10;mb;4.6;549026
2016-11-18;15:16:43;41.320;76.540;KYRGYZSTAN;15;mb;4.6;546506
2016-11-14;02:07:29;40.540;73.330;KYRGYZSTAN;30;mb;4.4;545305
2016-11-03;07:44:06;39.480;73.390;KYRGYZSTAN;12;mb;3.9;542589
2016-10-28;10:58:31;41.200;72.890;KYRGYZSTAN;1;mb;4.2;540322
2016-10-28;10:50:57;41.700;78.850;KYRGYZSTAN;10;mb;4.4;540320
2016-10-05;07:30:05;39.430;73.210;KYRGYZSTAN;20;mb;3.9;535252
2016-09-22;06:29:40;42.260;73.990;KYRGYZSTAN;8;mb;3.8;532371
2016-08-26;13:04:34;42.600;78.410;KYRGYZSTAN;2;mb;4.0;526516
2016-08-25;04:19:33;42.680;78.390;KYRGYZSTAN;1;mb;3.7;526116
2016-08-20;20:35:02;41.260;72.850;KYRGYZSTAN;5;mb;4.3;524970
2016-08-19;18:29:10;39.380;72.900;KYRGYZSTAN;46;mb;4.3;524761
2016-08-17;01:00:47;41.820;78.000;KYRGYZSTAN;10;mb;4.2;524259
2016-08-14;20:06:41;39.600;73.390;KYRGYZSTAN;1;mb;4.1;523907
2016-08-12;00:07:38;41.260;73.740;KYRGYZSTAN;1;mb;3.4;523325
2016-08-10;12:44:03;39.550;73.530;KYRGYZSTAN;10;mb;4.5;523018
2016-08-09;13:06:42;39.640;73.540;KYRGYZSTAN;10;mb;4.4;522822
2016-08-05;04:34:09;39.560;73.520;KYRGYZSTAN;40;mb;4.5;522096
2016-08-04;09:38:38;41.620;74.420;KYRGYZSTAN;10;mb;3.7;521943
2016-08-01;08:00:14;41.740;72.860;KYRGYZSTAN;40;mb;4.6;521380
2016-08-01;03:08:40;42.670;74.750;KYRGYZSTAN;1;mb;3.7;521343
2016-07-28;08:13:50;42.570;78.750;KYRGYZSTAN;1;mb;3.8;520685
2016-07-27;23:27:45;39.470;73.260;KYRGYZSTAN;10;mb;4.7;520608
2016-07-27;04:19:53;39.400;73.290;KYRGYZSTAN;10;mb;4.0;520495
2016-07-22;23:33:40;39.580;73.310;KYRGYZSTAN;40;mb;4.2;519694
2016-07-18;03:06:49;39.580;71.850;KYRGYZSTAN;2;mb;4.3;518831
2016-07-14;06:53:31;39.450;73.320;KYRGYZSTAN;15;mb;4.7;518197
2016-07-02;21:36:07;39.640;73.660;KYRGYZSTAN;1;mb;3.9;516070
2016-07-01;04:19:51;39.530;73.270;KYRGYZSTAN;40;mb;4.3;515746
2016-06-28;22:57:55;39.600;73.170;KYRGYZSTAN;20;mb;4.5;515226
2016-06-28;09:07:21;39.550;73.400;KYRGYZSTAN;40;mb;4.6;515052
2016-06-28;08:38:24;39.590;73.240;KYRGYZSTAN;57;mb;4.3;515059
2016-06-27;21:54:39;39.470;73.340;KYRGYZSTAN;10;mb;4.3;514894
2016-06-27;16:33:18;39.530;73.340;KYRGYZSTAN;10;mb;4.0;514821
2016-06-27;15:53:14;39.560;73.460;KYRGYZSTAN;10;mb;4.4;514814
2016-06-27;14:53:20;39.410;73.310;KYRGYZSTAN;20;mb;4.4;514813
2016-06-27;13:28:37;39.600;73.420;KYRGYZSTAN;20;mb;4.3;514809
2016-06-27;12:38:21;39.530;73.430;KYRGYZSTAN;51;mb;4.4;517274
2016-06-27;10:57:21;39.510;73.510;KYRGYZSTAN;1;mb;4.4;514783
2016-06-27;10:24:53;39.660;73.470;KYRGYZSTAN;1;mb;4.1;514780
2016-06-27;07:34:16;39.530;73.550;KYRGYZSTAN;20;mb;4.5;514749
2016-06-27;05:45:24;39.540;73.510;KYRGYZSTAN;10;mb;4.4;514736
2016-06-27;05:08:23;39.600;73.490;KYRGYZSTAN;10;mb;4.6;514714
2016-06-27;02:55:00;39.590;73.400;KYRGYZSTAN;10;mb;4.3;514701
2016-06-27;02:32:08;39.550;73.390;KYRGYZSTAN;10;mb;4.4;514691
2016-06-27;00:37:52;39.500;73.180;KYRGYZSTAN;10;mb;4.4;514673
