Date;Time (UTC);Latitude;Longitude;Region name;Depth;Magnitude Type;Magnitude;EqId;
2009-10-07;03:23:09;40.440;73.420;KYRGYZSTAN;1;ML;3.2;142306
2009-10-06;16:21:39;40.730;73.910;KYRGYZSTAN;1;ML;3.2;142278
2009-09-30;09:48:04;40.000;72.350;KYRGYZSTAN;1;ML;3.5;141598
2009-09-27;12:07:58;39.870;73.670;KYRGYZSTAN;84;ML;3.1;141255
2009-09-24;07:57:13;42.040;77.680;KYRGYZSTAN;30;mb;5.0;140991
2009-09-23;02:40:15;40.230;73.570;KYRGYZSTAN;1;ML;3.0;140881
2009-09-22;10:42:59;41.000;72.620;KYRGYZSTAN;1;ML;3.0;140801
2009-09-20;21:38:35;41.140;72.320;KYRGYZSTAN;1;ML;3.1;140600
2009-09-17;10:28:51;39.640;73.500;KYRGYZSTAN;40;mb;4.4;140372
2009-09-10;13:32:51;39.770;71.380;KYRGYZSTAN;1;ML;3.4;139642
2009-09-08;11:17:47;41.040;72.650;KYRGYZSTAN;1;ML;3.4;139300
2009-09-02;09:15:03;39.600;71.570;KYRGYZSTAN;1;ML;3.5;138487
2009-09-01;02:36:37;40.230;73.190;KYRGYZSTAN;1;ML;3.3;138337
2009-08-31;02:34:31;39.500;72.800;KYRGYZSTAN;1;ML;3.1;138235
2009-08-29;13:17:17;39.870;71.830;KYRGYZSTAN;1;ML;3.6;138101
2009-08-23;08:13:04;40.840;73.680;KYRGYZSTAN;1;ML;3.0;137428
2009-08-21;04:17:25;41.220;73.480;KYRGYZSTAN;33;mb;4.4;137190
2009-08-18;03:38:19;41.710;74.920;KYRGYZSTAN;1;ML;3.1;136918
2009-08-07;04:32:47;42.060;75.660;KYRGYZSTAN;10;mb;4.1;135878
2009-08-06;03:38:17;40.200;71.300;KYRGYZSTAN;1;ML;3.0;135792
2009-08-03;04:42:31;41.250;71.180;KYRGYZSTAN;1;ML;3.3;135480
2009-07-25;20:51:29;40.640;74.860;KYRGYZSTAN;1;ML;3.3;134760
2009-07-25;14:57:10;42.570;75.690;KYRGYZSTAN;10;mb;4.3;134748
2009-07-23;17:01:23;39.660;72.350;KYRGYZSTAN;1;ML;3.6;134586
2009-07-22;19:56:41;39.630;73.430;KYRGYZSTAN;33;mb;4.5;134535
2009-07-20;08:25:38;41.450;70.920;KYRGYZSTAN;1;ML;3.0;134343
2009-07-18;03:13:19;39.510;73.580;KYRGYZSTAN;60;mb;4.1;134135
2009-07-15;07:13:24;40.130;73.510;KYRGYZSTAN;1;ML;3.0;133895
2009-07-14;05:04:48;41.310;74.770;KYRGYZSTAN;1;ML;3.1;133781
2009-07-08;10:07:44;39.520;71.680;KYRGYZSTAN;1;ML;3.0;133301
2009-07-07;21:46:51;39.890;73.360;KYRGYZSTAN;50;mb;4.4;133279
2009-07-01;00:29:29;39.700;73.520;KYRGYZSTAN;60;mb;5.1;132487
2009-06-29;20:25:27;40.950;75.200;KYRGYZSTAN;1;ML;3.0;132371
2009-06-28;15:33:14;41.820;74.150;KYRGYZSTAN;1;ML;3.5;132237
2009-06-27;23:11:17;40.200;73.000;KYRGYZSTAN;1;ML;3.1;132158
2009-06-26;07:52:12;40.940;74.930;KYRGYZSTAN;1;ML;3.1;132002
2009-06-20;07:54:44;39.770;71.770;KYRGYZSTAN;1;ML;3.2;131274
2009-06-16;20:43:58;40.180;71.000;KYRGYZSTAN;30;mb;4.4;130875
2009-06-13;17:52:16;41.530;72.980;KYRGYZSTAN;1;ML;3.0;130573
2009-06-13;09:28:42;41.430;72.910;KYRGYZSTAN;1;ML;3.5;130537
2009-06-12;21:00:54;40.130;73.500;KYRGYZSTAN;1;ML;3.6;130515
2009-05-30;23:24:29;41.400;73.140;KYRGYZSTAN;60;mb;3.7;129257
2009-05-25;23:27:08;39.490;73.640;KYRGYZSTAN;30;mb;4.7;128726
2009-05-25;01:39:23;39.500;73.060;KYRGYZSTAN;1;ML;3.2;128628
2009-05-25;01:23:01;41.630;72.260;KYRGYZSTAN;1;ML;3.6;128626
2009-05-24;00:08:35;41.550;74.800;KYRGYZSTAN;1;ML;3.5;128457
2009-05-22;12:43:04;41.740;75.320;KYRGYZSTAN;1;ML;3.3;128323
2009-05-17;15:12:18;41.540;72.710;KYRGYZSTAN;1;ML;3.0;127775
2009-05-17;08:15:09;42.020;79.020;KYRGYZSTAN;1;ML;3.4;127721
2009-05-16;05:38:54;43.140;74.370;KYRGYZSTAN;1;ML;3.1;127579
2009-05-08;13:20:07;40.240;74.070;KYRGYZSTAN;1;ML;3.5;126853
2009-05-07;10:23:07;40.330;73.520;KYRGYZSTAN;1;ML;3.2;126745
2009-05-05;06:19:03;40.430;72.660;KYRGYZSTAN;1;ML;3.6;126503
2009-05-04;04:36:11;41.330;73.660;KYRGYZSTAN;1;ML;3.2;126393
2009-05-02;19:39:37;41.550;70.450;KYRGYZSTAN;1;ML;3.2;126279
2009-04-29;19:48:47;42.050;71.180;KYRGYZSTAN;1;ML;3.0;126029
2009-04-29;18:53:10;41.620;71.300;KYRGYZSTAN;10;mb;5.0;126027
2009-04-29;08:27:10;40.370;73.180;KYRGYZSTAN;70;mb;4.5;125977
2009-04-26;23:54:12;40.970;72.940;KYRGYZSTAN;28;mb;5.2;125722
