Date;Time (UTC);Latitude;Longitude;Region name;Depth;Magnitude Type;Magnitude;EqId;
2015-02-18;15:11:12;41.480;72.210;KYRGYZSTAN;13;mb;4.4;427992
2015-02-13;12:46:54;41.160;76.850;KYRGYZSTAN;1;mb;4.6;427154
2015-02-11;10:55:39;42.220;79.860;KYRGYZSTAN;1;mb;3.2;426792
2015-02-06;03:44:43;39.870;72.990;KYRGYZSTAN;1;mb;4.1;426052
2015-01-22;15:52:29;42.390;74.930;KYRGYZSTAN;10;mb;4.9;423702
2015-01-21;09:10:24;41.370;72.520;KYRGYZSTAN;2;mb;4.3;423477
2015-01-13;22:54:15;40.840;74.310;KYRGYZSTAN;1;mb;4.1;422412
2014-12-26;01:04:07;39.770;73.430;KYRGYZSTAN;1;mb;4.3;414893
2014-12-18;15:28:26;39.940;72.030;KYRGYZSTAN;20;mb;4.4;413649
2014-12-16;18:28:57;42.810;76.120;KYRGYZSTAN;2;mb;4.2;413355
2014-12-11;21:57:16;39.840;73.540;KYRGYZSTAN;12;mb;4.3;412700
2014-12-07;22:46:51;39.590;72.590;KYRGYZSTAN;1;mb;4.4;412112
2014-12-06;22:57:23;42.140;78.910;KYRGYZSTAN;10;mb;4.6;411961
2014-11-14;01:24:16;42.150;77.350;KYRGYZSTAN;14;Mw;5.2;408507
2014-10-30;08:56:20;41.710;75.350;KYRGYZSTAN;1;mb;4.1;406333
2014-09-30;15:52:45;42.250;77.150;KYRGYZSTAN;2;ML;3.5;402142
2014-09-13;17:16:02;42.530;78.370;KYRGYZSTAN;1;mb;3.8;399728
2014-09-03;02:11:09;42.040;77.670;KYRGYZSTAN;2;mb;4.2;398163
2014-09-02;07:39:03;40.250;72.460;KYRGYZSTAN;20;mb;4.8;398049
2014-08-31;12:43:15;41.610;71.710;KYRGYZSTAN;30;mb;4.4;397775
2014-08-22;07:36:19;39.500;72.500;KYRGYZSTAN;10;M;4.0;396306
2014-08-21;11:52:14;39.570;73.380;KYRGYZSTAN;10;mb;4.3;396172
2014-08-20;18:35:20;42.310;77.940;KYRGYZSTAN;2;mb;4.1;396042
2014-08-13;14:26:38;40.910;76.130;KYRGYZSTAN;4;mb;4.5;394869
2014-07-28;13:14:31;39.590;73.850;KYRGYZSTAN;2;mb;4.0;392894
2014-06-13;12:13:23;42.290;77.090;KYRGYZSTAN;2;mb;4.5;385050
2014-06-06;01:40:21;41.950;77.370;KYRGYZSTAN;2;mb;4.2;383562
2014-05-28;02:26:00;42.770;74.690;KYRGYZSTAN;1;mb;4.6;381541
2014-05-13;01:18:45;42.350;75.050;KYRGYZSTAN;1;mb;4.2;377834
2014-04-14;03:20:06;39.700;73.590;KYRGYZSTAN;10;mb;4.3;372128
2014-04-12;20:18:51;42.260;73.260;KYRGYZSTAN;1;mb;4.3;371679
2014-04-09;22:47:59;40.220;72.430;KYRGYZSTAN;2;mb;4.2;370980
2014-03-29;04:06:29;41.440;71.220;KYRGYZSTAN;10;mb;3.7;368133
2014-03-19;01:31:50;41.230;72.520;KYRGYZSTAN;47;mb;4.3;365956
2014-03-16;05:32:11;42.500;77.980;KYRGYZSTAN;2;mb;4.3;365259
2014-02-28;13:22:40;40.950;73.230;KYRGYZSTAN;2;ML;3.2;362388
2014-02-22;04:24:12;41.470;74.490;KYRGYZSTAN;1;mb;3.5;361168
2014-02-14;18:43:03;42.310;75.980;KYRGYZSTAN;1;mb;3.5;359811
2014-02-07;23:34:48;41.860;74.490;KYRGYZSTAN;1;mb;3.5;358468
2014-02-04;01:47:17;39.530;73.280;KYRGYZSTAN;10;mb;4.7;357601
2014-01-26;15:27:24;41.110;73.260;KYRGYZSTAN;1;mb;3.8;355484
2014-01-24;23:49:03;39.460;73.340;KYRGYZSTAN;33;mb;4.0;355281
2014-01-24;17:04:03;40.690;74.510;KYRGYZSTAN;2;mb;4.1;355221
2014-01-23;14:51:26;41.070;73.570;KYRGYZSTAN;1;mb;3.9;355037
2014-01-21;20:46:37;42.250;75.060;KYRGYZSTAN;2;mb;4.6;354667
2014-01-17;00:44:08;39.670;73.590;KYRGYZSTAN;2;mb;4.2;353615
2013-12-29;16:30:04;41.250;73.310;KYRGYZSTAN;1;mb;4.0;350263
2013-12-26;08:48:58;41.270;75.650;KYRGYZSTAN;10;mb;4.4;349755
2013-12-14;17:33:59;41.130;73.670;KYRGYZSTAN;1;mb;4.2;348079
2013-12-02;22:30:45;39.520;73.470;KYRGYZSTAN;40;mb;4.2;346521
2013-11-28;01:19:07;39.570;73.680;KYRGYZSTAN;20;mb;4.7;345802
2013-11-23;09:42:09;42.430;75.870;KYRGYZSTAN;10;mb;5.0;345041
2013-11-21;15:40:27;41.780;71.870;KYRGYZSTAN;46;mb;4.6;344747
2013-11-15;06:57:15;40.630;73.140;KYRGYZSTAN;30;mb;4.7;343779
2013-10-22;03:05:02;41.870;77.050;KYRGYZSTAN;1;mb;3.5;340260
2013-10-17;06:19:20;42.620;74.890;KYRGYZSTAN;5;mb;3.9;339525
2013-10-06;20:19:28;40.980;74.930;KYRGYZSTAN;1;mb;4.4;337809
2013-10-03;13:35:11;39.540;73.660;KYRGYZSTAN;1;mb;4.2;337369
2013-09-20;16:28:25;42.320;76.450;KYRGYZSTAN;2;mb;4.9;335129
2013-09-11;03:02:17;40.890;72.970;KYRGYZSTAN;13;mb;4.3;333784
